TIMESTAMP        scratch3-RQ      scratch3-RD      scratch3-WR      
1714751557 0 0 0
1714751568 0 0 0
1714751578 0 0 0
1714751588 0 0 0
1714751598 0 0 0
1714751609 0 0 0
1714751619 0 0 0
1714751629 0 0 0
1714751639 0 0 0
1714751650 0 0 0
1714751660 0 0 0
1714751670 0 0 0
1714751680 0 0 0
1714751690 0 0 0
1714751701 0 0 0
1714751711 0 0 0
1714751721 0 0 0
1714751731 0 0 0
1714751742 0 0 0
1714751752 0 0 0
1714751762 0 0 0
1714751772 0 0 0
1714751783 0 0 0
1714751793 0 0 0
1714751803 0 0 0
1714751813 0 0 0
1714751823 0 0 0
1714751834 0 0 0
1714751844 0 0 0
1714751854 0 0 0
1714751864 0 0 0
1714751875 0 0 0
1714751885 0 0 0
1714751895 0 0 0
1714751905 0 0 0
1714751915 0 0 0
1714751926 0 0 0
1714751936 0 0 0
1714751946 0 0 0
1714751956 0 0 0
1714751966 0 0 0
1714751977 0 0 0
1714751987 0 0 0
1714751997 0 0 0
1714752007 0 0 0
1714752017 0 0 0
1714752027 0 0 0
1714752038 0 0 0
1714752048 0 0 0
1714752058 0 0 0
1714752068 0 0 0
1714752078 0 0 0
1714752089 0 0 0
1714752099 0 0 0
1714752109 0 0 0
1714752119 0 0 0
1714752129 0 0 0
1714752139 0 0 0
1714752150 0 0 0
1714752160 0 0 0
1714752170 0 0 0
1714752180 0 0 0
1714752190 0 0 0
1714752201 0 0 0
1714752211 0 0 0
1714752221 0 0 0
1714752231 0 0 0
1714752241 0 0 0
1714752251 0 0 0
1714752262 0 0 0
1714752272 0 0 0
1714752282 0 0 0
1714752292 0 0 0
1714752302 0 0 0
1714752313 0 0 0
1714752323 0 0 0
1714752333 0 0 0
1714752343 0 0 0
1714752353 0 0 0
1714752363 0 0 0
1714752374 0 0 0
1714752384 0 0 0
1714752394 0 0 0
1714752404 0 0 0
1714752414 0 0 0
1714752424 0 0 0
1714752435 0 0 0
1714752445 0 0 0
1714752455 0 0 0
1714752465 0 0 0
1714752475 0 0 0
1714752486 0 0 0
1714752496 0 0 0
1714752506 0 0 0
1714752516 0 0 0
1714752526 0 0 0
1714752536 0 0 0
1714752547 0 0 0
1714752557 0 0 0
1714752567 0 0 0
1714752577 0 0 0
1714752587 0 0 0
1714752598 0 0 0
1714752608 0 0 0
1714752618 0 0 0
1714752628 0 0 0
1714752638 0 0 0
1714752648 0 0 0
1714752659 0 0 0
1714752669 0 0 0
1714752679 0 0 0
1714752689 0 0 0
1714752699 0 0 0
1714752709 0 0 0
1714752720 0 0 0
1714752730 0 0 0
1714752740 0 0 0
1714752750 0 0 0
1714752760 0 0 0
1714752770 0 0 0
1714752781 0 0 0
1714752791 0 0 0
1714752801 0 0 0
1714752811 0 0 0
1714752821 0 0 0
1714752831 0 0 0
1714752841 0 0 0
1714752852 0 0 0
1714752862 0 0 0
1714752872 0 0 0
1714752882 0 0 0
1714752892 0 0 0
1714752902 0 0 0
1714752913 0 0 0
1714752923 0 0 0
1714752933 0 0 0
1714752943 0 0 0
1714752953 0 0 0
1714752963 0 0 0
1714752974 0 0 0
1714752984 0 0 0
1714752994 0 0 0
1714753004 0 0 0
1714753014 0 0 0
1714753024 0 0 0
1714753034 0 0 0
1714753045 0 0 0
1714753055 0 0 0
1714753065 0 0 0
1714753075 0 0 0
1714753085 0 0 0
1714753095 0 0 0
1714753106 0 0 0
1714753116 0 0 0
1714753126 0 0 0
1714753136 0 0 0
1714753146 0 0 0
1714753156 0 0 0
1714753166 0 0 0
1714753177 0 0 0
1714753187 0 0 0
1714753197 0 0 0
1714753207 0 0 0
1714753217 0 0 0
1714753227 0 0 0
1714753238 0 0 0
1714753248 0 0 0
1714753258 0 0 0
1714753268 0 0 0
1714753278 0 0 0
1714753288 0 0 0
1714753299 0 0 0
1714753309 0 0 0
1714753319 0 0 0
1714753329 0 0 0
1714753339 0 0 0
1714753349 0 0 0
1714753359 0 0 0
1714753370 0 0 0
1714753380 0 0 0
1714753390 0 0 0
1714753400 0 0 0
1714753410 0 0 0
1714753420 0 0 0
1714753431 0 0 0
1714753441 0 0 0
1714753451 0 0 0
1714753461 0 0 0
1714753471 0 0 0
1714753481 0 0 0
1714753491 0 0 0
1714753502 0 0 0
1714753512 0 0 0
1714753522 0 0 0
1714753532 0 0 0
1714753542 0 0 0
1714753552 0 0 0
1714753563 0 0 0
1714753573 0 0 0
1714753583 0 0 0
1714753593 0 0 0
1714753603 0 0 0
1714753613 0 0 0
1714753623 0 0 0
1714753634 0 0 0
1714753644 0 0 0
1714753654 0 0 0
1714753664 0 0 0
1714753674 0 0 0
1714753684 0 0 0
1714753695 0 0 0
1714753705 0 0 0
1714753715 0 0 0
1714753725 0 0 0
1714753735 0 0 0
1714753745 0 0 0
1714753756 0 0 0
1714753766 0 0 0
1714753776 0 0 0
1714753786 0 0 0
1714753796 0 0 0
1714753806 0 0 0
1714753816 0 0 0
1714753827 0 0 0
1714753837 0 0 0
1714753847 0 0 0
1714753857 0 0 0
1714753867 0 0 0
1714753877 0 0 0
1714753888 0 0 0
1714753898 0 0 0
1714753908 0 0 0
1714753918 0 0 0
1714753928 0 0 0
1714753938 0 0 0
1714753948 0 0 0
1714753959 0 0 0
1714753969 0 0 0
1714753979 0 0 0
1714753989 0 0 0
1714753999 0 0 0
1714754009 0 0 0
1714754020 0 0 0
1714754030 0 0 0
1714754040 0 0 0
1714754050 0 0 0
1714754060 0 0 0
1714754070 0 0 0
1714754080 0 0 0
1714754091 0 0 0
